articleId,categoryId,text,aiModel,aiConfidence,status,title,negativeFeedbackCount,positiveFeedbackCount,replyType
5521506539488-rumor,lT3h7XEBrIRcahlYugqq,"新陳代謝內分泌科 裴馰醫師

日前報載某位年輕人因病一天服用50幾顆藥，而造成洗腎的情形。此新聞一經刊出，讓門診的很多病友開始擔心自己的藥物是否會「過量」。由於糖尿病是現代病，又是老人病，多多少少多會合併其他的不同疾病，例如高血壓或是膽固醇過高。甚至有些病友會合併糖尿病所引起的併發症。這些疾病，都要服用各式不同的藥物：除了糖尿病外，還有高血壓、膽固醇過高及預防中風的藥物等等，一吃一大把。因此病人都會不禁問我：「我會不會因為藥物吃太多，而引起腎衰竭？」其實，要回答這個問題，並不困難。我們只要先看一下台灣洗腎原因的排行榜，就可以知道這個問題的答案了，若是吃藥吃多了，尤其是西藥，就會洗腎。對照歐美先進國家，他們沒有其他選擇，非得吃「西藥」不可(客觀上無所謂「草藥」)。在這情況之下，應該是這些國家的病友們才容易腎衰竭啊？

然而，事實上目前台灣洗腎病友的比例，是排行在世界各國前面的！由此可知，只要西藥使用得當，其實不會造成腎臟的損傷。另外，台灣洗腎原因的排行榜第一名是糖尿病，大約十個洗腎的病友們就有四位是因為糖尿病引起，第二名是高血壓，第三名是腎臟發炎，主要的症狀，就是血尿。最後才是因為服藥造成的腎衰竭。由這個「排行榜」可以看出來，其實真正傷腎的原因是高血糖及高血壓。其次，高膽固醇與抽菸對腎臟也很不好。所以，真的要「顧腰子」，就必須要控制好血糖、血壓、膽固醇及戒菸，不可諱疾就醫及怕服藥。血糖藥、血壓藥及膽固醇藥都是必須要服用的。現在因為醫療科技的進步，某些降壓藥不只有降血壓，還會有保護腎臟的功能。雖然罹患上述「三高」疾病，非常無奈，但是若不吃藥的話，腎臟反而會受傷害。

西藥之中是有會「傷腎」的藥物，主要有兩大類。第一大類是消炎止痛藥。這裡指的「發炎」，並不是細菌感染的發炎，而是關節炎的的發炎。這類的消炎止痛藥若是長期吃或是吃太多的話，就會造成腎臟受損。一般人服用的陣痛退燒藥，則沒有這種副作用，可以不用擔心。第二大類會傷腎的藥，則是部分癌症藥物。正是因為西藥特別注重劑量與藥物副作用，因此在使用這類藥物時，醫師都已經有了預先對藥性的瞭解，同時也會採取預防措施，反而不會有問題產生。而中華民國腎臟醫學會特別提醒民眾，真的藥物引起的腎衰竭並不是西藥或是專業中醫師開的中藥，而是草藥、偏方或是來路不明，沒有經過衛生機構認證的藥物。這點一定要請病友們多多注意！千萬不要有錯誤的觀念，該吃藥的時候不吃藥，反而造成腎臟衰竭。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5613942837460-rumor,lT3h7XEBrIRcahlYugqq,"沒事帶一包梅子粉就是有鬼，這個叫（金剛）二級的；像梅子粉，聞起來有甜甜的感覺，可加飲料跟放入香煙施用沒有K的臭味，便宜易取得，比K還便宜，效果比K強，請注意防範！

提醒：不要在外面吃人家給的飲料和醃漬加梅粉的水果。最新型的毒品~請轉告自已朋友及子女",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5522919718844-rumor,lT3h7XEBrIRcahlYugqq,"進食順序「倒過來」　血糖竟發生奇妙的變化 #LINETODAY

https://today.line.me/TW/article/d19d83521a4dd37eb8f841dd2e2d5fed0b277da8c00cd0eb153792a104be39ea?openExternalBrowser=1",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV05ehNLyCdS-nWhucK2,lT3h7XEBrIRcahlYugqq,"微早餐新時刻：
《我們忽略早餐的真相》
1：一個人全天營養的70%，是從早餐獲得。
2：100個子宮癌和卵巢癌當中，有85個是不吃早餐的，或者早餐質量低下的。
3：不吃早餐十年，最容易得膽結石或者糖尿病。
4：四個貧血中有3個是不吃早餐的。貧血造成整體免疫力低下。
5：早餐中沒有攝入不飽和脂肪酸，身體就會有各種炎症。
6：90%的抑鬱症和不吃早餐有關，因為沒有足夠的情緒荷爾蒙。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5679140323827-rumor,lT3h7XEBrIRcahlYugqq,"蘋果加熱五分鐘，能夠降膽固醇，功效多10倍！

「一天一蘋果，醫生遠離我。」這句古老的英國諺語至今都被作為健康生活的指導方針。蘋果富含礦物質和維生素，所含的纖維、抗氧化劑和類黃酮均有助於保護心血管健康。

我們都知道蘋果具有降壓、補血、抗氧化、助眠、抗膽固醇等功效。那麼蘋果到底該怎麼吃才能將其功效發揮至最佳？

烤蘋果

降脂、降膽固醇功效翻倍

蘋果中含有三種成分令醫生讚嘆不已。

TutorABC擴大徵才挑戰月薪80K~250K Join us now!

第一，果膠。這種可溶纖維能有助於降低血壓和血糖，它還能幫助降低身體中的「壞膽固醇」水平，並像其他纖維素一樣，幫助消化係統維持健康狀態。

第二，硼。這種蘋果中富含的營養素，可以壯骨和健腦。


 
第三，槲黃素。蘋果中含有的一種類黃酮，這種營養素能降低包括肺癌和乳腺癌在內的多種癌症風險，還能減輕自由基對身體的破壞，延緩包括老年癡獃在內的各種退行性疾病的發生。

如果把蘋果烤一下（加熱5分鐘），果膠的分子量就變少，活性比生蘋果增加了9倍，果膠中抑製膽固醇與中性脂肪的作用，以及抑製血糖值上升的作用隨之增加。

烤蘋果可降低膽固醇、防治高血壓、糖尿病、哮喘、便秘、浮腫及消除皺紋等。

製作方法

取蘋果1個，洗凈後連皮切成4塊，剔除果核。將蘋果放在盤上，然後放在微波爐中加熱5分鐘，佐餐或單獨食用，每天吃一個。

小貼士：烤後的蘋果又香又軟，非常好吃，但是記住，只能吃一個哦。最好放在晚餐，餐前吃一個烤蘋果，然後吃點蔬菜和瘦肉即可。

當然，蘋果加熱的方法不僅有烤，還可以煮蘋果。",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
AV-5nJ23yCdS-nWhujG8,lT3h7XEBrIRcahlYugqq,"食藥署公告市面兩種常見的益生菌將來會被禁止使用在食品原料上，
🌟分別為「糞腸球菌」以及「屎腸球菌」。
這兩種腸球菌培養環境條件較寬，因此價格低廉，
許多號稱百億千億菌菌數的廠商會藉此為菌數灌水。
益生菌其中一項好處就是抑制壞菌，
然而腸球菌卻容易被壞菌影響，包含易被污染，以及遺傳物質的替換，
這使腸球菌轉換成致病菌。😱😱😱
.
💥以下是目前市面有使用腸球菌的益生菌品牌，
各位家長挑選時要多加留意：
🔸康貝兒
🔸益菌王
🔸樂兒樂
🔸敏元素
🔸安敏樂
🔸若元錠
🔸表飛鳴S
🔸樂美益生菌
🔸常寶優菌膠囊
🔸活益常隨身粉包
🔸金敏立清益生菌
🔸小兒利撒爾活

《方旭彬醫師說~》
雙和小兒胃腸科正在做VRE (vancomycin-resistant enterococcus)相關研究, 對此問題早有掌握，帶有 antibiotic resistance plasmid genes的腸球菌益生菌可能將抗藥性基因傳給腸內的腸球菌，可能在人體免疫下降時造成伺機型性感染，政府總算提出警訊，值得注意。",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
99d4ywwgm3dg,lT3h7XEBrIRcahlYugqq,"空腹時大量食用荔枝，從而引發的低血糖症，如重度低血糖將引發腦神經功能受損、抽蓄、昏迷
兒科醫師指出這是「荔枝病」

https://health.udn.com/health/story/6037/3876715?from=udn_ch1005cate5684_pulldownmenu",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
76kiz6tr0ml4,lT3h7XEBrIRcahlYugqq,"出處：http://www.ey.gov.tw/News_Content4.aspx?⋯&sms=E452EBB48FCCFD71&s=4D5E7EFFE36F46A4
泡麵油包及調味醬料產品之重金屬含量無攝食風險之虞(衛福部食品藥物管理署)

http://vinegareveryday.pixnet.net/blog/post/112758059-謠言？三分鐘泡好的泡麵吃進肚子36小時後原
謠言？三分鐘泡好的泡麵吃進肚子

http://www.mygopen.com/2018/04/line_11.html
【假LINE】泡麵含有重金屬？老新聞變謠言！食藥署：無攝食風險",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
AV0ct5AnyCdS-nWhubx9,lT3h7XEBrIRcahlYugqq,"藥瓶中的乾燥劑

和信醫院藥劑科組長姜紹青答覆、黃筱珮採訪

問：網路上有一則消息說：根據美國國家藥典（USP）規定，藥品一旦開罐，罐內所附的棉花和乾燥劑，就必須立刻丟棄，否則它們會因吸附水氣，成為藥罐內的一項污染源！我從未聽聞這項「常識」，還以為乾燥劑可以繼續保持藥品乾燥，請問這個說法是正確的嗎？

答：是的，藥罐內的棉花和乾燥劑，在開罐後就必須立刻丟棄! 否則可能吸附水氣，讓水氣留在藥罐內，反而易使藥品潮濕變質，而國人對這個常識相當缺乏。

藥罐未開封前，放置棉花的用意有二，一是避免運送過程的碰撞，讓藥品粉化，二是阻止水氣進入；乾燥劑則是防止若有少量水氣進入藥罐時，可將其吸附。但藥罐一旦開封，這兩個「幫手」反而會變成吸附水氣的「兇手」，! 最好把它們丟掉，別繼續放在藥罐裡。

藥品怕光照、潮濕、高溫，一旦開封後，最好能夠放在乾燥箱內，是最理想的保存方式。最忌諱放在浴室、廚房等地方，這些潮濕的場所容易使藥品壞得快。有些民眾喜歡把藥品冰在冰箱內，不過，除非是強調需要冷藏的特殊藥品，一般藥品並不建議放冰箱；因一旦拿出來服用，再放回去，更容易潮濕。

還要提醒的是，藥品開封後最好盡速服用，不要長期存放。要注意的是，藥罐上標示的保存期限是「未開封」狀態下的期限，一旦開封後，保存期限就會縮短；因此，吃不完的藥別因為怕浪費而留下來，因為吃了變質藥品不但不會治病，還可能傷身。

常識 ! 你注意到了嗎？
根據美國國家藥典（ USP! ）規定，藥品一旦開罐，罐內所附的棉花和乾燥劑，就必須立刻丟棄否則它們會因吸附水氣，成為藥罐內的一項汙染源！

感謝朋友這項〝常識〞 我以前還以為乾燥劑可以繼續保持藥品乾燥。
請大家告訴大家吧 !",bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
AV0bx3sxyCdS-nWhubwH,lT3h7XEBrIRcahlYugqq,"中科院植物研究所博士劉夙在微博上稱，紅鳳菜含有吡咯裡西啶生物鹼。具有肝毒性，建議大家不要食用這種野菜。他介紹,紅鳳菜在分類學上屬於菊科、千里光族、菊三七屬。上世紀,化學家就發現千里光族植物普遍含有吡咯裡西啶類生物鹼(PA),在動物身上做過了大量PA的毒性實驗,證明它有強烈的肝毒性,可以導致肝硬化。

此外,它還有致癌、致畸性,並可導致原發性肺高壓。專家研究表明紅鳳菜的地上部分具有最強的肝毒性。因此,建議市民最好不要食用紅鳳菜。",bert,1.0,NORMAL,保健秘訣、食品安全,4,33,NOT_RUMOR
AV-qWO_MyCdS-nWhui9l,lT3h7XEBrIRcahlYugqq,"【 你有買這些益生菌嗎？它們即將被禁用了🈲 】
.
食藥署公告市面兩種常見的益生菌將來會被禁止使用在食品原料上，
🌟分別為「糞腸球菌」以及「屎腸球菌」。
這兩種腸球菌培養環境條件較寬，因此價格低廉，
許多號稱百億千億菌菌數的廠商會藉此為菌數灌水。
益生菌其中一項好處就是抑制壞菌，
然而腸球菌卻容易被壞菌影響，包含易被污染，以及遺傳物質的替換，
這使腸球菌轉換成致病菌。😱😱😱
.
💥以下是目前市面有使用腸球菌的益生菌品牌，
各位家長挑選時要多加留意：
🔸康貝兒
🔸益菌王
🔸樂兒樂
🔸敏元素
🔸安敏樂
🔸若元錠
🔸表飛鳴S
🔸樂美益生菌
🔸常寶優菌膠囊
🔸活益常隨身粉包
🔸金敏立清益生菌
🔸小兒利撒爾活菌12
.
🗞新聞連結：
糞腸球菌(Enterococcus faecalis)及屎腸球菌(Enterococcus faecium)不得作為食品原料使用
https://goo.gl/jMMTpm

#體內環保♻️
#腸道是最重要的免疫系統",bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
AV-qWO_MyCdS-nWhui9l,lT3h7XEBrIRcahlYugqq,"【 你有買這些益生菌嗎？它們即將被禁用了🈲 】
.
食藥署公告市面兩種常見的益生菌將來會被禁止使用在食品原料上，
🌟分別為「糞腸球菌」以及「屎腸球菌」。
這兩種腸球菌培養環境條件較寬，因此價格低廉，
許多號稱百億千億菌菌數的廠商會藉此為菌數灌水。
益生菌其中一項好處就是抑制壞菌，
然而腸球菌卻容易被壞菌影響，包含易被污染，以及遺傳物質的替換，
這使腸球菌轉換成致病菌。😱😱😱
.
💥以下是目前市面有使用腸球菌的益生菌品牌，
各位家長挑選時要多加留意：
🔸康貝兒
🔸益菌王
🔸樂兒樂
🔸敏元素
🔸安敏樂
🔸若元錠
🔸表飛鳴S
🔸樂美益生菌
🔸常寶優菌膠囊
🔸活益常隨身粉包
🔸金敏立清益生菌
🔸小兒利撒爾活菌12
.
🗞新聞連結：
糞腸球菌(Enterococcus faecalis)及屎腸球菌(Enterococcus faecium)不得作為食品原料使用
https://goo.gl/jMMTpm

#體內環保♻️
#腸道是最重要的免疫系統",bert,1.0,NORMAL,保健秘訣、食品安全,1,9,NOT_RUMOR
AV-OaGb8yCdS-nWhuio-,lT3h7XEBrIRcahlYugqq,"晚上不能吃薑 之古代諺語有云「晚上吃薑似砒霜」？真的假的啦！？ #LINETODAY

https://today.line.me/TW/article/r0VW1n?utm_source=lineshare",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV--iQ52yCdS-nWhujMK,lT3h7XEBrIRcahlYugqq,"10秒鐘“清理”你的血管，
<血栓>最怕這個動作，躺著就能做...

這個動作就是擡腳。
醫學上有個專門的名詞：

《踝泵練習》 :
通過踝關節的運動，起到像泵一樣的作用，增強下肢的血液循環，預防血栓的形成。

具體方法：
雙膝自然伸展，""用盡全力""勾腳10秒鐘後再""用盡全力""繃腳，反覆進行，在不引起疼痛的前提下不限次數，越多越好。

每次勾腳、繃腳要儘量達到最大幅度，動作要儘可能緩慢柔和，雙腳同時做效果更佳。

血栓是隱蔽殺手，99%的血栓沒有任何徵兆。專家推薦十秒防栓法，簡單實用，躺著就能做，一定要告訴關心的人哦。",bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
7r9nxcfpg62n,lT3h7XEBrIRcahlYugqq,"昨天陳時中部長提到人与人安全距離必需在1.5公尺以上，這個部份需靠自覺
★人已经不少的電梯不要硬擠進去
★即使在户外也要保持1.5公尺以上
★排隊時也不要緊挨着
★超市，捷運，公車把手特别危險，右手以濕紙中包住再去握把
★右手最容易污染，改用左手摸臉，整髪，
★手機常消毒
★減少出門",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
6t3hzcm9h3s2,lT3h7XEBrIRcahlYugqq,"我是劉宜光醫師（家醫專醫字第3757號），一個大眾的錯誤認知要告訴大家 。
 很多人以為病毒像灰塵一樣飄在空中 ，所以搶購口罩來保護自己 。其實病毒不會飛 ，他只能伴隨著體液 。在病人咳嗽 、噴涕時噴濺出體外 ，呈拋物線落在地上 ，活的病毒無法穿透皮膚 ，只能鑚進眼 、口 、鼻黏膜 。無皮膚保護的地方 ，不管什麼病毒 ，缺乏水分就會死亡 。即使乾掉像灰塵一樣飄 。也已經死亡 ，沒有感染力 。冬天的氣溫低 ，水蒸發得慢 ，病毒在體外存活得久 。這也是為什麼冬天感冒比夏天多 。2003年sars一到夏天就自動絕跡的最主要原因。
 那又為什麼會被傳染呢？因為大家自小就被教育咳嗽要摭住口、鼻 。卻沒被教育 摭完口鼻要洗手 ，手又到處亂摸 ，電梯按鍵 ，門把 、扶手，還沒乾就被下個健康人摸到 ，他眼睛癢再揉眼睛.......
一般布製口罩 ，跟醫療口罩差在醫療口罩最外面一層是不織布防水層 。只有醫護人員近距離照顧病人，才有機會被病人的飛沫直接噴到口鼻 。所以需要這一層防水層 。一般民眾不可能有機會被噴到 ，而且真正疫情流行時 ，我們會加戴護目鏡 ，跟不織布一樣 ，保護我們眼睛不會被病人噴濺 。一般民眾如果要戴醫療用口罩 ，就應該像我們一樣 ，連護目鏡也戴上 。否則會噴到你口鼻，也會噴進你的眼睛 。
 我在板橋開業 ，平常看診都沒戴口罩 ，也沒有因此感冒 。因為我隨時警覺手是髒的 ，臉癢、眼睛癢我都會用替代物 ，像䄂子或棉花棒來抓臉 ，回家第一件事就是洗手 ，以保護家人 。
 結論就是 ：一般人包括病人用布製口罩即可 ，不要跟我們搶醫療級口罩 。請轉發！",bert,1.0,NORMAL,保健秘訣、食品安全,0,5,NOT_RUMOR
AV-zhysRyCdS-nWhujCo,lT3h7XEBrIRcahlYugqq,"真的是，很夭壽！用廉價的菌種，充菌數。台灣食衛署起作用了😂😂😂
【 你有買這些益生菌嗎？它們即將被禁用了🈲 】
.
食藥署公告市面兩種常見的益生菌將來會被禁止使用在食品原料上，
🌟分別為「糞腸球菌」以及「屎腸球菌」。
這兩種腸球菌培養環境條件較寬，因此價格低廉，
許多號稱百億千億菌菌數的廠商會藉此為菌數灌水。
益生菌其中一項好處就是抑制壞菌，
然而腸球菌卻容易被壞菌影響，包含易被污染，以及遺傳物質的替換，
這使腸球菌轉換成致病菌。😱😱😱
.
💥以下是目前市面有使用腸球菌的益生菌品牌，
各位家長挑選時要多加留意：
🔸康貝兒
🔸益菌王
🔸樂兒樂
🔸敏元素
🔸安敏樂
🔸若元錠
🔸表飛鳴S
🔸樂美益生菌
🔸常寶優菌膠囊
🔸活益常隨身粉包
🔸金敏立清益生菌
🔸小兒利撒爾活菌12
.
🗞新聞連結：
糞腸球菌(Enterococcus faecalis)及屎腸球菌(Enterococcus faecium)不得作為食品原料使用
https://goo.gl/jMMTpm",bert,1.0,NORMAL,保健秘訣、食品安全,1,2,NOT_RUMOR
AV-A2srhyCdS-nWhuihV,lT3h7XEBrIRcahlYugqq,"椰子油與黃斑部病變

  患者親身體驗，眼睛問題好轉了！

https://www.kingstone.com.tw/book/book_page.asp?kmcode=2014160075172

我開始每天早上在早餐時搭配兩湯匙的椰子油，並用它來做菜。隔年，當我再給同一位醫師看診時，他發現我的黃斑部病變不見了！

 滴在我太太眼裡的椰子油，反轉了她因為青光眼所造成的視野狹窄。椰子油在數週內治癒了她的神經損傷，以及跟著她三十多年的視野狹窄狀況。當然，她非常開心，因為她活動時不再需要靠我引導她了。

成功以兩次的椰子水療程，消除了雙眼中的白內障。每次療程只治療一隻眼睛，第一次，先在右眼滴了幾滴裝在眼藥水瓶裡的椰子水，讓它靜置在眼中3-5分鐘，再以濕毛巾熱敷眼睛十分鐘左右。幾個小時內，那隻眼睛白內障的狀況就消失了。僅僅使用了一次椰子水，便達到了這麼顯著的成果。

 
我發現自從我每天攝取2-3湯匙的椰子油後，我的雙眼不再乾澀了！我是因為其它的原因開始攝取椰子油，然後在大概吃了十天後，我注意到了一些事：我腦袋渾沌的現象大幅地降低了，而且我眼睛也不再會感到乾澀或是像以前那樣的疲憊。

 
我已經喝了一個禮拜的椰子水，每天1－2杯，我發現我眼睛乾澀的狀況改善了。事實上，我已經連續兩個晚上在睡前都不必使用眼用凝膠，而且早上起床時，我的雙眼也幾乎不會感到有什麼不適的感覺。這對我的幫助太大了，因為通常我起床的第一件事就是將 Restasis 眼藥滴入我的雙眼，好讓我的眼睛能夠恢復正常的狀態。


本書特色

特色1、國內第一本講述以椰子油如何療法治療眼疾的書，布魯斯‧菲佛博的著作在全世界各國發行，在國際上是研究椰子油的權威。

特色2、收錄預防性、治療性共三款護眼飲食計畫，可依需求選擇，入門者還可搭配附錄的淨碳水化合物量表，簡單輕鬆就能上手。

特色3、介紹椰子油酮體運用在眼部的醫學原理，並引用各國實驗數據，以及各種實際成功復原的案例。

特色4、解析椰子油的特性、選購方法，並介紹如何使用在眼部。

特色5、從眼睛結構、白內障、青光眼、黃斑部病變、糖尿病視網膜病變、感染等常見眼疾的成因、治療方式之利弊，以及眼睛疾病原因等，深入淺出介紹眼睛相關知識和原理。

特色6、介紹與眼部健康有密切關聯的維生素（維生素A、C、E等）、礦物質（鋅、硒等）和植化素（葉黃素和玉米黃素等），以及它們是如何影響視力。





",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
